test,material,time (hr),concentration (ug/ml),viability (%),Hydrodynamic diameter (nm),Zeta potential (mV),cell line,organism,cell type,morphology,tissue,disease,BSL,material.1,CID,Canonical_smiles,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi
NRU,Fe3O4,48,10.0,60.52,17.6,-43.29,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,48,30.0,26.4,17.6,-43.29,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,48,60.0,15.11,17.6,-43.29,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,48,100.0,6.0,17.6,-43.29,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,48,0.1,90.724,17.6,-14.25,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,48,3.0,78.394,17.6,-14.25,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,48,10.0,64.706,18.0,-14.25,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,48,30.0,41.17,18.0,-14.25,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,48,60.0,20.61,18.0,-14.25,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,48,100.0,11.425,18.0,-14.25,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,48,0.1,91.629,18.0,-8.6,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,48,3.0,87.557,18.0,-8.6,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,48,10.0,78.733,18.0,-8.6,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,48,30.0,46.833,18.0,-8.6,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,48,60.0,31.674,18.0,-8.6,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,48,100.0,15.837,18.0,-8.6,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,24,1.0,100.0,18.0,12.05,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,24,5.0,98.305,18.0,28.8,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,24,25.0,77.331,18.0,10.285,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,24,50.0,65.89,18.0,-39.65,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,24,100.0,54.661,18.0,-39.65,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,24,200.0,45.975,18.0,-31.7,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,24,400.0,45.339,18.0,-5.95,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,24,1.0,106.28,18.0,71.7,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,24,5.0,100.0,18.0,71.7,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,24,25.0,91.498,18.0,-36.45,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,24,50.0,85.83,18.0,-28.16,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,24,100.0,80.162,18.0,-47.6,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,24,200.0,69.838,18.0,-31.7,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,24,400.0,52.227,18.0,-5.95,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,24,50.0,110.02,18.0,-10.14,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
NRU,Fe3O4,24,100.0,123.42,18.0,-18.88,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,Fe3O4,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4,0,2,7,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,1.3534402751394838,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.1688821665057408,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321
MTT,ZnO,24,200.0,111.47,18.0,-13.0,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,ZnO,14806,O=[Zn],8,81.389,1,0,0,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136211111,17.07,-0.1213,0.6865,4.08248290463863,1.5000000000000002,0.0,0.0,0.0,1.1153550716504106,0.2886751345948129,0.0,0.0,0.0,0.4233766233766233,2.423376623376623,1.423376623376624,0.7853398135606725,1.724688817675831
MTT,ZnO,24,50.0,114.7,18.0,-10.14,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,ZnO,14806,O=[Zn],8,81.389,1,0,0,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136211111,17.07,-0.1213,0.6865,4.08248290463863,1.5000000000000002,0.0,0.0,0.0,1.1153550716504106,0.2886751345948129,0.0,0.0,0.0,0.4233766233766233,2.423376623376623,1.423376623376624,0.7853398135606725,1.724688817675831
MTT,ZnO,24,100.0,103.72,18.0,-22.4,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,ZnO,14806,O=[Zn],8,81.389,1,0,0,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136211111,17.07,-0.1213,0.6865,4.08248290463863,1.5000000000000002,0.0,0.0,0.0,1.1153550716504106,0.2886751345948129,0.0,0.0,0.0,0.4233766233766233,2.423376623376623,1.423376623376624,0.7853398135606725,1.724688817675831
MTT,ZnO,24,200.0,108.89,18.0,-13.0,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,ZnO,14806,O=[Zn],8,81.389,1,0,0,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136211111,17.07,-0.1213,0.6865,4.08248290463863,1.5000000000000002,0.0,0.0,0.0,1.1153550716504106,0.2886751345948129,0.0,0.0,0.0,0.4233766233766233,2.423376623376623,1.423376623376624,0.7853398135606725,1.724688817675831
MTT,ZnO,24,50.0,109.37,18.0,-10.14,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,ZnO,14806,O=[Zn],8,81.389,1,0,0,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136211111,17.07,-0.1213,0.6865,4.08248290463863,1.5000000000000002,0.0,0.0,0.0,1.1153550716504106,0.2886751345948129,0.0,0.0,0.0,0.4233766233766233,2.423376623376623,1.423376623376624,0.7853398135606725,1.724688817675831
MTT,ZnO,24,100.0,108.89,18.0,-33.7,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,ZnO,14806,O=[Zn],8,81.389,1,0,0,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136211111,17.07,-0.1213,0.6865,4.08248290463863,1.5000000000000002,0.0,0.0,0.0,1.1153550716504106,0.2886751345948129,0.0,0.0,0.0,0.4233766233766233,2.423376623376623,1.423376623376624,0.7853398135606725,1.724688817675831
MTT,ZnO,24,200.0,116.64,18.0,-20.5,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,ZnO,14806,O=[Zn],8,81.389,1,0,0,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136211111,17.07,-0.1213,0.6865,4.08248290463863,1.5000000000000002,0.0,0.0,0.0,1.1153550716504106,0.2886751345948129,0.0,0.0,0.0,0.4233766233766233,2.423376623376623,1.423376623376624,0.7853398135606725,1.724688817675831
MTT,ZnO,24,0.5,91.139,18.0,-119.5,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,ZnO,14806,O=[Zn],8,81.389,1,0,0,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136211111,17.07,-0.1213,0.6865,4.08248290463863,1.5000000000000002,0.0,0.0,0.0,1.1153550716504106,0.2886751345948129,0.0,0.0,0.0,0.4233766233766233,2.423376623376623,1.423376623376624,0.7853398135606725,1.724688817675831
MTT,ZnO,24,1.0,90.416,18.0,-88.25,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,ZnO,14806,O=[Zn],8,81.389,1,0,0,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136211111,17.07,-0.1213,0.6865,4.08248290463863,1.5000000000000002,0.0,0.0,0.0,1.1153550716504106,0.2886751345948129,0.0,0.0,0.0,0.4233766233766233,2.423376623376623,1.423376623376624,0.7853398135606725,1.724688817675831
MTT,ZnO,24,2.0,87.523,18.0,-36.5,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,ZnO,14806,O=[Zn],8,81.389,1,0,0,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136211111,17.07,-0.1213,0.6865,4.08248290463863,1.5000000000000002,0.0,0.0,0.0,1.1153550716504106,0.2886751345948129,0.0,0.0,0.0,0.4233766233766233,2.423376623376623,1.423376623376624,0.7853398135606725,1.724688817675831
MTT,ZnO,24,4.0,73.237,18.0,-43.7,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,ZnO,14806,O=[Zn],8,81.389,1,0,0,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136211111,17.07,-0.1213,0.6865,4.08248290463863,1.5000000000000002,0.0,0.0,0.0,1.1153550716504106,0.2886751345948129,0.0,0.0,0.0,0.4233766233766233,2.423376623376623,1.423376623376624,0.7853398135606725,1.724688817675831
MTT,ZnO,24,0.5,90.958,18.0,-8.72,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,ZnO,14806,O=[Zn],8,81.389,1,0,0,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136211111,17.07,-0.1213,0.6865,4.08248290463863,1.5000000000000002,0.0,0.0,0.0,1.1153550716504106,0.2886751345948129,0.0,0.0,0.0,0.4233766233766233,2.423376623376623,1.423376623376624,0.7853398135606725,1.724688817675831
MTT,ZnO,24,1.0,89.873,18.0,20.27,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,ZnO,14806,O=[Zn],8,81.389,1,0,0,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136211111,17.07,-0.1213,0.6865,4.08248290463863,1.5000000000000002,0.0,0.0,0.0,1.1153550716504106,0.2886751345948129,0.0,0.0,0.0,0.4233766233766233,2.423376623376623,1.423376623376624,0.7853398135606725,1.724688817675831
MTT,ZnO,24,2.0,88.608,18.0,-8.72,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,ZnO,14806,O=[Zn],8,81.389,1,0,0,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136211111,17.07,-0.1213,0.6865,4.08248290463863,1.5000000000000002,0.0,0.0,0.0,1.1153550716504106,0.2886751345948129,0.0,0.0,0.0,0.4233766233766233,2.423376623376623,1.423376623376624,0.7853398135606725,1.724688817675831
MTT,ZnO,24,4.0,87.523,18.0,-6.475,SHSY5Y,Human,Human,epithelial,bone,Neuroblastoma,1,ZnO,14806,O=[Zn],8,81.389,1,0,0,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136211111,17.07,-0.1213,0.6865,4.08248290463863,1.5000000000000002,0.0,0.0,0.0,1.1153550716504106,0.2886751345948129,0.0,0.0,0.0,0.4233766233766233,2.423376623376623,1.423376623376624,0.7853398135606725,1.724688817675831
